Index,Entry,Location,Category,Label
16668,Q8NFQ8,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
16669,Q969P6,Mitochondrion,Mitochondrion,8
16671,Q96NM4,Nucleus,Nucleus,5
16672,Q8WVP5,Cytoplasm,Cytoplasm,4
16674,Q13641,Cell membrane,Cell membrane,2
16677,P0DI81,Cytoplasm,Cytoplasm,4
16680,P40225,Secreted,Secreted,6
16683,Q9BX59,Cell membrane,Cell membrane,2
16684,Q8N609,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
16686,Q9BVS5,Mitochondrion,Mitochondrion,8
16687,P07204,Membrane,Membrane,9
16688,P34981,Cell membrane,Cell membrane,2
16690,Q9UKU6,Membrane,Membrane,9
16691,Q14134,Cytoplasm,Cytoplasm,4
16693,Q9H8W5,Cytoplasm,Cytoplasm,4
16694,Q9BYV2,Cytoplasm,Cytoplasm,4
16696,Q8IWR1,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
16698,Q6AZZ1,Cytoplasm,Cytoplasm,4
16699,Q9BZR9,Cytoplasm,Cytoplasm,4
16700,Q9C026,Cytoplasm,Cytoplasm,4
16704,Q86YW5,Cell membrane,Cell membrane,2
16705,O75762,Cell membrane,Cell membrane,2
16706,Q6NT89,Nucleus,Nucleus,5
16707,Q9Y4A5,Nucleus,Nucleus,5
16709,Q16881,Cytoplasm,Cytoplasm,4
16710,Q86VQ6,Cytoplasm,Cytoplasm,4
16711,P20231,Secreted,Secreted,6
16712,Q7RTX1,Cell membrane,Cell membrane,2
16713,P49815,Cytoplasm,Cytoplasm,4
16714,O60637,Membrane,Membrane,9
16715,P19075,Membrane,Membrane,9
16716,Q96NA8,Membrane,Membrane,9
16717,Q01534,Cytoplasm,Cytoplasm,4
16720,Q6PF05,Cytoplasm,Cytoplasm,4
16721,Q86WT1,Cell projection,Cell projection,1
16722,Q8N4P2,Cell projection,Cell projection,1
16723,Q5TCY1,Cytoplasm,Cytoplasm,4
16725,Q96AY4,Cytoplasm,Cytoplasm,4
16726,Q6PGP7,Cytoplasm,Cytoplasm,4
16731,Q9Y4R7,Cytoplasm,Cytoplasm,4
16732,Q6ZT98,Cell projection,Cell projection,1
16733,Q6UXZ0,Cell membrane,Cell membrane,2
16734,P0DMS9,Membrane,Membrane,9
16735,Q86YD3,Cell membrane,Cell membrane,2
16736,Q2T9K0,Membrane,Membrane,9
16737,Q6P2H8,Membrane,Membrane,9
16738,Q8N0U2,Membrane,Membrane,9
16739,Q6YI46,Membrane,Membrane,9
16740,Q6P5X7,Membrane,Membrane,9
16742,Q9HCN3,Cell membrane,Cell membrane,2
16743,Q6UXU6,Membrane,Membrane,9
16744,Q12767,Membrane,Membrane,9
16745,Q9NZQ9,Cytoplasm,Cytoplasm,4
16746,Q9H3N1,Membrane,Membrane,9
16747,Q9H1E5,Membrane,Membrane,9
16748,Q9Y275,Secreted,Secreted,6
16750,P32971,Membrane,Membrane,9
16752,Q15025,Cytoplasm,Cytoplasm,4
16755,Q92956,Membrane,Membrane,9
16756,P08138,Membrane,Membrane,9
16757,P19438,Secreted,Secreted,6
16758,Q9HAV5,Membrane,Membrane,9
16759,P25445,Cell membrane,Cell membrane,2
16760,P28908,Cell membrane,Cell membrane,2
16761,Q5JTV8,Nucleus inner membrane,Nucleus,5
16762,Q9H0E2,Cytoplasm,Cytoplasm,4
16763,Q96HA7,Cytoplasm,Cytoplasm,4
16764,P11387,Nucleus,Nucleus,5
16765,Q02880,Cytoplasm,Cytoplasm,4
16766,Q8N2E6,Secreted,Secreted,6
16767,Q9NXH8,Membrane,Membrane,9
16768,O15405,Nucleus,Nucleus,5
16769,Q93096,Cell membrane,Cell membrane,2
16771,Q12888,Nucleus,Nucleus,5
16772,P00750,Secreted,Secreted,6
16773,P0DKB5,Membrane,Membrane,9
16775,Q9HC21,Mitochondrion inner membrane,Mitochondrion,8
16779,Q9Y3C4,Cytoplasm,Cytoplasm,4
16780,Q96RJ3,Membrane,Membrane,9
16781,Q309B1,Cytoplasm,Cytoplasm,4
16782,Q13595,Nucleus,Nucleus,5
16783,P62995,Nucleus,Nucleus,5
16785,Q15035,Membrane,Membrane,9
16786,O14717,Nucleus,Nucleus,5
16787,Q13061,Cell membrane,Cell membrane,2
16788,P02788,Secreted,Secreted,6
16789,Q14142,Mitochondrion outer membrane,Mitochondrion,8
16790,Q92519,Cytoplasm,Cytoplasm,4
16791,Q629K1,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
16795,Q9UET6,Cytoplasm,Cytoplasm,4
16797,P09493,Cytoplasm,Cytoplasm,4
16798,P67936,Cytoplasm,Cytoplasm,4
16800,Q86W33,Membrane,Membrane,9
16801,Q4KMQ1,Cell projection,Cell projection,1
16802,P12270,Nucleus,Nucleus,5
16805,O00220,Membrane,Membrane,9
16806,O14836,Membrane,Membrane,9
16810,B7Z8K6,Membrane,Membrane,9
16811,O43280,Cell membrane,Cell membrane,2
16812,Q96PN7,Nucleus,Nucleus,5
16813,Q9NSU2,Nucleus,Nucleus,5
16814,P0CF51,Membrane,Membrane,9
16815,Q96F44,Cytoplasm,Cytoplasm,4
16817,P36406,Cytoplasm,Cytoplasm,4
16818,Q14258,Cytoplasm,Cytoplasm,4
16819,Q9UPN9,Nucleus,Nucleus,5
16821,Q7Z4K8,Cell projection,Cell projection,1
16823,Q9BVG3,Cytoplasm,Cytoplasm,4
16826,O75962,Cytoplasm,Cytoplasm,4
16827,Q7Z2W7,Cell membrane,Cell membrane,2
16828,Q9UL33,Cytoplasm,Cytoplasm,4
16830,Q6ZTW0,Cytoplasm,Cytoplasm,4
16834,Q6XPS3,Cytoplasm,Cytoplasm,4
16835,O14798,Cell membrane,Cell membrane,2
16836,O00300,Secreted,Secreted,6
16837,Q15628,Nucleus,Nucleus,5
16839,Q12933,Cytoplasm,Cytoplasm,4
16840,Q15654,Cytoplasm,Cytoplasm,4
16842,Q96Q11,Mitochondrion,Mitochondrion,8
16843,Q7Z4N2,Cell membrane,Cell membrane,2
16844,Q8TD43,Cell membrane,Cell membrane,2
16845,Q9UHF7,Nucleus,Nucleus,5
16846,O95900,Mitochondrion matrix,Mitochondrion,8
16847,P07478,Secreted,Secreted,6
16849,Q15785,Cytoplasm,Cytoplasm,4
16850,Q96B49,Mitochondrion outer membrane,Mitochondrion,8
16851,Q9P0U1,Mitochondrion outer membrane,Mitochondrion,8
16852,P0DI82,Nucleus,Nucleus,5
16854,Q9HCN2,Mitochondrion,Mitochondrion,8
16855,P06753,Cytoplasm,Cytoplasm,4
16856,Q9UI30,Nucleus,Nucleus,5
16857,Q969Z4,Cell membrane,Cell membrane,2
16860,O00463,Cytoplasm,Cytoplasm,4
16861,Q9Y4K3,Cytoplasm,Cytoplasm,4
16862,Q9NP99,Cell membrane,Cell membrane,2
16863,Q9NZC2,Cell membrane,Cell membrane,2
16864,Q9UPQ4,Cytoplasm,Cytoplasm,4
16865,Q9NQ86,Cytoplasm,Cytoplasm,4
16867,Q9HCM9,Cytoplasm,Cytoplasm,4
16869,Q969Q1,Cytoplasm,Cytoplasm,4
16870,Q6ZTA4,Cytoplasm,Cytoplasm,4
16871,Q86WT6,Cytoplasm,Cytoplasm,4
16872,Q6ZMU5,Cell membrane,Cell membrane,2
16874,O43715,Cytoplasm,Cytoplasm,4
16876,Q96RU7,Nucleus,Nucleus,5
16877,Q14669,Nucleus,Nucleus,5
16878,Q32P41,Mitochondrion matrix,Mitochondrion,8
16880,Q01995,Cytoplasm,Cytoplasm,4
16881,Q96BW9,Mitochondrion inner membrane,Mitochondrion,8
16882,Q03518,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
16883,Q9BXI6,Cell projection,Cell projection,1
16884,P0CG34,Cytoplasm,Cytoplasm,4
16886,A6NHL2,Cytoplasm,Cytoplasm,4
16887,Q13509,Cytoplasm,Cytoplasm,4
16888,P04350,Cytoplasm,Cytoplasm,4
16889,P07437,Cytoplasm,Cytoplasm,4
16892,Q8IYX1,Cytoplasmic vesicle,Cytoplasm,4
16895,Q9NRH3,Cytoplasm,Cytoplasm,4
16896,Q9BQ87,Nucleus,Nucleus,5
16897,O43435,Nucleus,Nucleus,5
16898,Q9UL17,Nucleus,Nucleus,5
16899,Q99593,Nucleus,Nucleus,5
16900,Q6IPX3,Nucleus,Nucleus,5
16901,P01848,Membrane,Membrane,9
16902,P23193,Nucleus,Nucleus,5
16904,Q9UGI8,Cytoplasm,Cytoplasm,4
16906,Q8N6K0,Membrane,Membrane,9
16910,A0A1B0GTY4,Membrane,Membrane,9
16913,Q8WVM0,Mitochondrion,Mitochondrion,8
16914,Q9UBB9,Cytoplasm,Cytoplasm,4
16915,P10600,Secreted,Secreted,6
16916,P37173,Cell membrane,Cell membrane,2
16917,O95932,Cytoplasm,Cytoplasm,4
16918,Q08188,Cytoplasm,Cytoplasm,4
16919,O43548,Cytoplasm,Cytoplasm,4
16920,O43493,Cell membrane,Cell membrane,2
16921,Q9Y4F4,Cell projection,Cell projection,1
16922,Q96RS0,Cytoplasm,Cytoplasm,4
16923,Q9BXR0,Cytoplasm,Cytoplasm,4
16924,Q96EK4,Nucleus,Nucleus,5
16926,P05543,Secreted,Secreted,6
16927,P10828,Nucleus,Nucleus,5
16929,Q9P2T0,Nucleus,Nucleus,5
16930,Q8WUY1,Secreted,Secreted,6
16931,P08247,Cytoplasmic vesicle,Cytoplasm,4
16932,Q5VXT5,Membrane,Membrane,9
16933,Q7L3T8,Mitochondrion matrix,Mitochondrion,8
16934,P49591,Cytoplasm,Cytoplasm,4
16935,Q9NP81,Mitochondrion matrix,Mitochondrion,8
16936,Q8IYJ3,Cell membrane,Cell membrane,2
16937,Q9HCH5,Cytoplasm,Cytoplasm,4
16938,Q8TDW5,Membrane,Membrane,9
16939,P37840,Cytoplasm,Cytoplasm,4
16941,Q8IW70,Membrane,Membrane,9
16942,Q8NDZ6,Membrane,Membrane,9
16943,H3BS89,Membrane,Membrane,9
16944,Q9NVA4,Membrane,Membrane,9
16945,Q69YZ2,Membrane,Membrane,9
16946,P0DP42,Membrane,Membrane,9
16947,Q15714,Cytoplasm,Cytoplasm,4
16948,Q53T94,Nucleus,Nucleus,5
16949,Q5H9L4,Nucleus,Nucleus,5
16950,Q9HBM6,Nucleus,Nucleus,5
16951,Q9C0D5,Cell junction,Cell junction,3
16952,Q9UL54,Cell projection,Cell projection,1
16953,Q9P031,Nucleus,Nucleus,5
16954,Q6P1N9,Nucleus,Nucleus,5
16955,Q16635,Membrane,Membrane,9
16957,Q9BQE3,Cytoplasm,Cytoplasm,4
16958,Q6PEY2,Cytoplasm,Cytoplasm,4
16959,A6NNZ2,Cytoplasm,Cytoplasm,4
16960,Q3ZCM7,Cytoplasm,Cytoplasm,4
16961,Q9NVG8,Membrane,Membrane,9
16964,A0A087WVF3,Cell membrane,Cell membrane,2
16965,Q6DHY5,Cell membrane,Cell membrane,2
16966,B9A6J9,Cell membrane,Cell membrane,2
16967,Q99426,Cytoplasm,Cytoplasm,4
16968,Q9NVR7,Cytoplasm,Cytoplasm,4
16969,Q15814,Cytoplasm,Cytoplasm,4
16970,O60343,Cytoplasm,Cytoplasm,4
16971,Q8TEA7,Cytoplasm,Cytoplasm,4
16973,Q3YBR2,Nucleus,Nucleus,5
16974,O75333,Nucleus,Nucleus,5
16975,Q9Y4C2,Cell membrane,Cell membrane,2
16976,Q8N3R3,Mitochondrion,Mitochondrion,8
16977,Q15170,Nucleus,Nucleus,5
16978,Q96EI5,Nucleus,Nucleus,5
16979,Q8IYN2,Nucleus,Nucleus,5
16980,Q12800,Nucleus,Nucleus,5
16981,P04155,Secreted,Secreted,6
16982,O95379,Cytoplasm,Cytoplasm,4
16983,H3BV60,Membrane,Membrane,9
16988,P10827,Nucleus,Nucleus,5
16989,Q5T1C6,Cell membrane,Cell membrane,2
16990,Q92748,Nucleus,Nucleus,5
16991,Q9UPZ6,Cell membrane,Cell membrane,2
16992,Q9C0I4,Membrane,Membrane,9
16993,P01266,Secreted,Secreted,6
16994,Q7Z2Z1,Nucleus,Nucleus,5
16995,Q86V40,Cell membrane,Cell membrane,2
16996,Q9BSF4,Mitochondrion inner membrane,Mitochondrion,8
16997,Q9GZM7,Secreted,Secreted,6
16998,Q96A98,Secreted,Secreted,6
17000,Q86UU9,Secreted,Secreted,6
17001,Q9NV29,Cell membrane,Cell membrane,2
17002,Q6UXF1,Membrane,Membrane,9
17003,Q6UXP3,Membrane,Membrane,9
17004,Q8N614,Membrane,Membrane,9
17005,Q96HH4,Membrane,Membrane,9
17006,Q8WUU8,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
17008,Q5SNT2,Nucleus inner membrane,Nucleus,5
17009,A2RRL7,Membrane,Membrane,9
17010,Q9P0N5,Membrane,Membrane,9
17011,Q9H0R3,Membrane,Membrane,9
17012,Q6GV28,Cytoplasmic vesicle,Cytoplasm,4
17013,Q9H6L2,Cell projection,Cell projection,1
17014,B4DJY2,Membrane,Membrane,9
17015,Q8WY98,Membrane,Membrane,9
17016,Q96Q45,Membrane,Membrane,9
17017,Q9BRR3,Membrane,Membrane,9
17018,Q9NWD8,Membrane,Membrane,9
17019,Q8N6I4,Membrane,Membrane,9
17020,Q8N6L7,Membrane,Membrane,9
17021,P0C7T8,Membrane,Membrane,9
17022,Q8N2U0,Membrane,Membrane,9
17023,Q0VDI3,Membrane,Membrane,9
17024,A0A1B0GVZ9,Membrane,Membrane,9
17025,Q6UE05,Membrane,Membrane,9
17026,Q9BX74,Membrane,Membrane,9
17027,Q8NCS4,Membrane,Membrane,9
17028,Q96HV5,Membrane,Membrane,9
17029,Q8N2M4,Membrane,Membrane,9
17032,Q8TDI7,Cell membrane,Cell membrane,2
17033,Q8N6Q1,Membrane,Membrane,9
17035,P62072,Mitochondrion inner membrane,Mitochondrion,8
17036,O14925,Mitochondrion inner membrane,Mitochondrion,8
17037,P01033,Secreted,Secreted,6
17038,Q99727,Secreted,Secreted,6
17041,Q6P9B6,Membrane,Membrane,9
17042,Q04724,Nucleus,Nucleus,5
17043,Q9H808,Cytoplasm,Cytoplasm,4
17044,Q9H6X4,Membrane,Membrane,9
17045,Q6ZRR5,Membrane,Membrane,9
17046,Q9NV12,Membrane,Membrane,9
17047,A8MWL7,Membrane,Membrane,9
17048,Q4W5P6,Secreted,Secreted,6
17049,Q9NX00,Membrane,Membrane,9
17050,Q5U3C3,Membrane,Membrane,9
17051,Q6QAJ8,Membrane,Membrane,9
17052,A6NFC5,Membrane,Membrane,9
17053,A6NEH6,Membrane,Membrane,9
17054,Q2WGJ8,Membrane,Membrane,9
17055,H0YL14,Membrane,Membrane,9
17056,Q8TBM7,Membrane,Membrane,9
17057,Q9NX78,Membrane,Membrane,9
17058,A0A087WTH1,Membrane,Membrane,9
17059,Q2M3C6,Membrane,Membrane,9
17060,A0A286YF58,Membrane,Membrane,9
17061,Q9BRN9,Membrane,Membrane,9
17062,Q9GZU3,Membrane,Membrane,9
17063,Q4KMG9,Membrane,Membrane,9
17065,Q9NUR3,Membrane,Membrane,9
17066,Q8N661,Membrane,Membrane,9
17068,Q92544,Membrane,Membrane,9
17071,Q86X19,Cell projection,Cell projection,1
17072,Q96B42,Cytoplasm,Cytoplasm,4
17073,Q96MV1,Membrane,Membrane,9
17074,P50591,Membrane,Membrane,9
17075,O14788,Cell membrane,Cell membrane,2
17078,Q92973,Cytoplasm,Cytoplasm,4
17079,Q9Y5L0,Cytoplasm,Cytoplasm,4
17080,Q9Y6Q6,Cell membrane,Cell membrane,2
17081,Q02223,Cell membrane,Cell membrane,2
17082,Q9NS68,Membrane,Membrane,9
17083,P20333,Cell membrane,Cell membrane,2
17084,P36941,Membrane,Membrane,9
17085,Q8NDV7,Cytoplasm,Cytoplasm,4
17088,Q14106,Cytoplasm,Cytoplasm,4
17089,Q96GM8,Nucleus,Nucleus,5
17090,O94826,Mitochondrion outer membrane,Mitochondrion,8
17092,Q92547,Nucleus,Nucleus,5
17094,Q9NS56,Nucleus,Nucleus,5
17096,Q9H497,Cytoplasm,Cytoplasm,4
17097,Q5GJ75,Cytoplasm,Cytoplasm,4
17101,P51580,Cytoplasm,Cytoplasm,4
17102,P40238,Cell membrane,Cell membrane,2
17106,P59282,Cytoplasm,Cytoplasm,4
17107,Q9BW30,Cytoplasm,Cytoplasm,4
17108,Q5T0D9,Cytoplasmic vesicle,Cytoplasm,4
17109,O14763,Membrane,Membrane,9
17110,Q9Y2W1,Nucleus,Nucleus,5
17112,Q13114,Cytoplasm,Cytoplasm,4
17113,Q99594,Nucleus,Nucleus,5
17115,Q9UIK5,Membrane,Membrane,9
17116,Q9BXF9,Cytoplasm,Cytoplasm,4
17117,Q9Y4R8,Cytoplasm,Cytoplasm,4
17118,O15273,Cytoplasm,Cytoplasm,4
17119,Q5H9I0,Nucleus,Nucleus,5
17120,Q03403,Secreted,Secreted,6
17121,Q07654,Secreted,Secreted,6
17122,Q9UP52,Cytoplasm,Cytoplasm,4
17125,Q86YJ6,Secreted,Secreted,6
17126,Q8NI27,Nucleus,Nucleus,5
17127,Q13769,Nucleus,Nucleus,5
17129,Q9P016,Nucleus,Nucleus,5
17130,O60830,Mitochondrion inner membrane,Mitochondrion,8
17131,Q13009,Cell junction,Cell junction,3
17132,Q92563,Secreted,Secreted,6
17133,O15164,Nucleus,Nucleus,5
17134,Q9NQ88,Cytoplasm,Cytoplasm,4
17135,Q17RP2,Nucleus,Nucleus,5
17136,Q96DA6,Mitochondrion inner membrane,Mitochondrion,8
17137,Q9Y584,Mitochondrion inner membrane,Mitochondrion,8
17138,Q9Y5J7,Mitochondrion inner membrane,Mitochondrion,8
17139,Q9BSI4,Nucleus matrix,Nucleus,5
17140,O75663,Cytoplasm,Cytoplasm,4
17141,Q8TB96,Secreted,Secreted,6
17142,P58753,Cytoplasm,Cytoplasm,4
17143,Q9BXR5,Membrane,Membrane,9
17144,Q9Y2C9,Cell membrane,Cell membrane,2
17145,Q9NR97,Membrane,Membrane,9
17146,O43711,Nucleus,Nucleus,5
17148,Q8TC26,Cytoplasmic vesicle,Cytoplasm,4
17150,Q8WVE6,Membrane,Membrane,9
17151,Q8WZ59,Membrane,Membrane,9
17154,A6NGA9,Membrane,Membrane,9
17155,Q6UW68,Membrane,Membrane,9
17156,Q9H813,Membrane,Membrane,9
17157,Q6NUQ4,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
17158,Q86XT9,Cell membrane,Cell membrane,2
17159,C9JQI7,Membrane,Membrane,9
17160,C9JI98,Membrane,Membrane,9
17161,Q8WW34,Membrane,Membrane,9
17162,Q24JQ0,Membrane,Membrane,9
17163,A0A1B0GTI8,Membrane,Membrane,9
17165,O95807,Membrane,Membrane,9
17167,Q9NS93,Cell membrane,Cell membrane,2
17169,Q8TDI8,Cell membrane,Cell membrane,2
17170,Q7Z403,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
17171,Q7Z6W1,Membrane,Membrane,9
17172,Q6UWJ1,Membrane,Membrane,9
17173,Q15363,Cytoplasmic vesicle membrane,Cytoplasm,4
17174,Q7Z7H5,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
17175,Q5JXX7,Membrane,Membrane,9
17176,Q69YG0,Membrane,Membrane,9
17177,Q9NW97,Membrane,Membrane,9
17178,Q9H2L4,Membrane,Membrane,9
17179,Q9BUB7,Mitochondrion inner membrane,Mitochondrion,8
17180,Q8N9X5,Membrane,Membrane,9
17182,P28289,Cytoplasm,Cytoplasm,4
17183,P57727,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
17184,Q9H3S3,Cell membrane,Cell membrane,2
17185,Q7Z410,Cell membrane,Cell membrane,2
17186,Q86WS5,Membrane,Membrane,9
17187,Q9UNG2,Cell membrane,Cell membrane,2
17188,P23510,Membrane,Membrane,9
17189,Q59H18,Nucleus,Nucleus,5
17190,Q9UKE5,Nucleus,Nucleus,5
17191,Q9NS69,Mitochondrion outer membrane,Mitochondrion,8
17192,Q8N4H5,Mitochondrion outer membrane,Mitochondrion,8
17193,Q8N9V7,Cytoplasm,Cytoplasm,4
17194,P29144,Cytoplasm,Cytoplasm,4
17195,P25325,Cytoplasm,Cytoplasm,4
17197,P49788,Membrane,Membrane,9
17198,Q6B0B8,Nucleus,Nucleus,5
17199,Q53EQ6,Nucleus,Nucleus,5
17200,Q6NT04,Nucleus,Nucleus,5
17201,Q495A1,Cell membrane,Cell membrane,2
17202,Q9BVV7,Mitochondrion membrane,Mitochondrion,8
17203,O43615,Mitochondrion inner membrane,Mitochondrion,8
17204,Q3ZCQ8,Nucleus speckle,Nucleus,5
17205,Q9Y5J9,Mitochondrion inner membrane,Mitochondrion,8
17206,Q96H15,Membrane,Membrane,9
17207,P35625,Secreted,Secreted,6
17208,Q9UNS1,Nucleus,Nucleus,5
17209,Q9UJW2,Secreted,Secreted,6
17210,Q9BVW5,Cytoplasm,Cytoplasm,4
17211,Q04727,Nucleus,Nucleus,5
17212,O60603,Membrane,Membrane,9
17213,O60602,Membrane,Membrane,9
17214,P31314,Nucleus,Nucleus,5
17215,O75204,Cell membrane,Cell membrane,2
17216,Q9H2Q1,Membrane,Membrane,9
17217,Q86UB9,Mitochondrion membrane,Mitochondrion,8
17218,Q96AN5,Membrane,Membrane,9
17219,Q8WZ71,Membrane,Membrane,9
17220,Q96B96,Membrane,Membrane,9
17221,Q9BSN7,Cell junction,Cell junction,3
17222,Q96SK2,Membrane,Membrane,9
17223,Q6ICI0,Membrane,Membrane,9
17224,A6NGB7,Membrane,Membrane,9
17225,Q5W0B7,Membrane,Membrane,9
17226,Q5SV17,Cell junction,Cell junction,3
17227,Q9NWH2,Membrane,Membrane,9
17228,Q5VVB8,Membrane,Membrane,9
17229,E9PQX1,Membrane,Membrane,9
17230,Q8WUH6,Membrane,Membrane,9
17231,Q5VZI3,Membrane,Membrane,9
17232,Q9BX73,Membrane,Membrane,9
17234,Q9NVV0,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
17235,Q5BJD5,Membrane,Membrane,9
17236,Q9NWC5,Membrane,Membrane,9
17238,Q9HD45,Membrane,Membrane,9
17239,Q7Z402,Membrane,Membrane,9
17240,Q8IU68,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
17241,O94876,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
17242,Q96DC7,Membrane,Membrane,9
17243,Q13445,Cell membrane,Cell membrane,2
17244,Q9BVK6,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
17245,Q9HBJ8,Membrane,Membrane,9
17246,Q8WWA1,Membrane,Membrane,9
17247,Q9BQJ4,Membrane,Membrane,9
17248,Q96MH6,Membrane,Membrane,9
17249,Q5T7P6,Membrane,Membrane,9
17250,Q9NZR1,Cytoplasm,Cytoplasm,4
17251,Q6ZT21,Membrane,Membrane,9
17252,O15393,Secreted,Secreted,6
17253,Q71RG4,Membrane,Membrane,9
17254,O75509,Cell membrane,Cell membrane,2
17255,P25942,Cell membrane,Cell membrane,2
17256,Q63HR2,Cell junction,Cell junction,3
17258,P11388,Cytoplasm,Cytoplasm,4
17259,O94842,Nucleus,Nucleus,5
17260,Q12974,Cell membrane,Cell membrane,2
17261,P01137,Secreted,Secreted,6
17262,P36897,Cell membrane,Cell membrane,2
17267,Q9BWD1,Cytoplasm,Cytoplasm,4
17268,Q8N1K5,Cytoplasm,Cytoplasm,4
17269,P04216,Cell membrane,Cell membrane,2
17270,Q96MW7,Nucleus,Nucleus,5
17271,Q8IY51,Nucleus,Nucleus,5
17275,A6NGC4,Membrane,Membrane,9
17276,Q9UKI8,Nucleus,Nucleus,5
17277,Q86UE8,Nucleus,Nucleus,5
17278,O43897,Secreted,Secreted,6
17279,Q9Y6L7,Secreted,Secreted,6
17280,Q15399,Cell membrane,Cell membrane,2
17281,O15455,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
17282,O00206,Cell membrane,Cell membrane,2
17283,O43763,Nucleus,Nucleus,5
17284,Q9BVC6,Nucleus outer membrane,Nucleus,5
17285,Q8TBZ6,Nucleus,Nucleus,5
17287,Q9H0C3,Cell membrane,Cell membrane,2
17288,Q4V9L6,Cell membrane,Cell membrane,2
17289,Q86T26,Cell membrane,Cell membrane,2
17290,O60235,Secreted,Secreted,6
17291,Q6ZWK6,Membrane,Membrane,9
17292,Q96AQ2,Membrane,Membrane,9
17293,Q7Z5S9,Membrane,Membrane,9
17294,Q9BVK8,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
17295,Q9NUH8,Membrane,Membrane,9
17296,Q6P9G4,Membrane,Membrane,9
17297,Q9H0V1,Membrane,Membrane,9
17298,Q9P2C4,Membrane,Membrane,9
17299,Q14656,Membrane,Membrane,9
17301,Q969S6,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
17302,A6NML5,Membrane,Membrane,9
17303,Q8N7C4,Membrane,Membrane,9
17304,A0PJW6,Membrane,Membrane,9
17305,Q96A57,Membrane,Membrane,9
17306,Q9BU79,Membrane,Membrane,9
17307,Q9H330,Membrane,Membrane,9
17308,Q9NV64,Membrane,Membrane,9
17309,Q969M1,Mitochondrion outer membrane,Mitochondrion,8
17310,Q96B21,Membrane,Membrane,9
17311,Q7Z5M5,Membrane,Membrane,9
17312,Q7Z404,Membrane,Membrane,9
17313,Q9ULS5,Membrane,Membrane,9
17314,Q9BZD7,Membrane,Membrane,9
17315,Q8N816,Membrane,Membrane,9
17316,Q9NYL9,Cytoplasm,Cytoplasm,4
17317,Q7RTY8,Cell membrane,Cell membrane,2
17318,Q8IUR5,Membrane,Membrane,9
17319,Q8N394,Membrane,Membrane,9
17320,Q9BVT8,Cytoplasm,Cytoplasm,4
17321,Q9Y320,Membrane,Membrane,9
17322,Q96JJ7,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
17323,P41273,Membrane,Membrane,9
17326,Q969E4,Nucleus,Nucleus,5
17327,P17987,Cytoplasm,Cytoplasm,4
17328,P49368,Cytoplasm,Cytoplasm,4
17329,P40227,Cytoplasm,Cytoplasm,4
17330,P13693,Cytoplasm,Cytoplasm,4
17331,Q8IZJ6,Mitochondrion,Mitochondrion,8
17332,Q5QJE6,Nucleus,Nucleus,5
17334,Q8NDG6,Cytoplasm,Cytoplasm,4
17335,Q9Y2W6,Cytoplasm,Cytoplasm,4
17336,Q96MN5,Nucleus,Nucleus,5
17337,Q15185,Cytoplasm,Cytoplasm,4
17338,Q9UKZ4,Nucleus,Nucleus,5
17339,Q9NT68,Cell membrane,Cell membrane,2
17340,Q9P273,Cell membrane,Cell membrane,2
17341,P24821,Secreted,Secreted,6
17342,A2RU30,Cytoplasm,Cytoplasm,4
17343,Q9Y6M0,Cell membrane,Cell membrane,2
17344,O43151,Nucleus,Nucleus,5
17345,O15482,Membrane,Membrane,9
17348,Q9NZI6,Nucleus,Nucleus,5
17349,Q92664,Nucleus,Nucleus,5
17350,Q04206,Nucleus,Nucleus,5
17351,Q00059,Mitochondrion,Mitochondrion,8
17353,O43294,Cell junction,Cell junction,3
17354,P22735,Membrane,Membrane,9
17356,Q9NWX6,Cytoplasm,Cytoplasm,4
17358,P00734,Secreted,Secreted,6
17359,Q6ZMP0,Secreted,Secreted,6
17360,Q99595,Mitochondrion inner membrane,Mitochondrion,8
17361,O95411,Nucleus,Nucleus,5
17362,Q8IVF5,Cytoplasm,Cytoplasm,4
17363,Q08629,Secreted,Secreted,6
17365,Q5H9L2,Nucleus,Nucleus,5
17366,Q7RTU0,Nucleus,Nucleus,5
17367,Q9NR00,Cytoplasm,Cytoplasm,4
17369,Q6NUS6,Membrane,Membrane,9
17370,O75443,Cell membrane,Cell membrane,2
17372,Q86WV5,Nucleus,Nucleus,5
